Sequence_Index,Euclidean_Distance
328,0.49588976077584357
329,0.46545510533831197
330,0.3774894749253405
331,0.514911867875581
332,0.5295163666521079
333,0.43122359560783713
334,0.4392941621593701
335,0.48476774405206224
336,0.49324025161555296
337,0.45224778620617173
338,0.45092896927400916
339,0.47347410715530713
340,0.4792058301874857
341,0.46364362281090693
342,0.47447826182342057
343,0.46266095267385415
344,0.5800471879875203
345,0.5244249543210647
346,0.46404599186683704
347,0.5014115367825317
348,0.4162973220232303
349,0.4729318839895499
350,0.43459637665784745
351,0.44220549655756214
352,0.4559505121701957
353,0.4989896795695851
354,0.48168504117872596
355,0.4671538243996632
356,0.5493152060568641
357,0.48986839904918983
358,0.48830498662486216
359,0.46113119513222733
360,0.5629219459292331
361,0.47091912534450325
362,0.5184514490053891
363,0.43830018331400006
364,0.49446062426336596
365,0.5025778222720129
366,0.395359637830781
367,0.4731966004580853
368,0.5341052455475531
369,0.4267572598263084
370,0.476075782688837
371,0.5247982229884772
372,0.4683004665280555
373,0.5087904603627373
374,0.45993639030260397
375,0.5052262643577359
376,0.5012631123627231
377,0.4855767524309381
378,0.48903577084909655
379,0.4910287397697344
380,0.500507573958882
381,0.4208264450352041
382,0.4575212361526341
383,0.42798114861703135
384,0.45791276656119195
385,0.5024305304319162
386,0.5065774840845698
387,0.44496256462699185
388,0.5063722608143462
389,0.40007790494434986
390,0.459626166294897
391,0.4639884070061579
392,0.518307859152803
393,0.5110765900987062
394,0.48172893883953705
395,0.5193556620495076
396,0.5251759748247433
397,0.47014573430291384
398,0.5031257610653854
399,0.48425263276998204
400,0.5061387027415327
401,0.5364117414105841
402,0.4961687308417752
403,0.4895063089940123
404,0.43430464077850395
405,0.4572092274494201
406,0.49625105217360854
407,0.4297088834573521
408,0.5344241065960478
409,0.49631717700081096
410,0.5418673814448961
411,0.5386950214647863
412,0.4834242086895782
413,0.483874219222708
414,0.4557382688009021
415,0.5241533458699719
416,0.48487463445544715
417,0.5680261722088928
418,0.49190287300066193
419,0.4736393419738024
420,0.47724999451490113
421,0.4709788861170783
422,0.4407110287281284
423,0.42528695570469804
424,0.452221327751192
425,0.5286400638789713
426,0.5021091044435156
427,0.5039328504144246
428,0.4731507107551335
429,0.5258061711158194
430,0.5408467785012966
431,0.5571435331333704
432,0.4592549451352543
433,0.5062627214485866
434,0.5522608735273399
435,0.506601337058759
436,0.4815547250121079
437,0.48662819111512656
438,0.5225732018795395
439,0.46227555757757055
440,0.5077704854110474
441,0.518051971000441
442,0.4872835779672911
443,0.46620963551124356
444,0.49585364303854135
445,0.5060005909040238
446,0.5125435584984629
447,0.46182612908265364
448,0.4189684075947097
449,0.463758810218175
450,0.5362334230859666
451,0.4846136316163166
452,0.464400037615046
453,0.5114880360295012
454,0.4925976879198988
455,0.5278495315964277
456,0.404902576291083
457,0.40501803564535604
458,0.4904834771130114
459,0.4755292744709775
460,0.43145623228527524
461,0.5145684242396835
462,0.4401474083581967
463,0.528261540644317
464,0.5330865079891366
465,0.47846310006488413
466,0.540998742907237
467,0.4413041406289232
468,0.5356227536110265
469,0.45886941526220926
470,0.44571829759575243
471,0.4483434053063709
472,0.4705762548355849
473,0.5136712870968158
474,0.4172855909164207
475,0.4620840733686168
476,0.4790457154092943
477,0.43751051103458466
478,0.43179371366614744
479,0.4640248386978653
480,0.3824283191278704
481,0.45502158445872254
482,0.45349628621079563
483,0.49017333726001877
484,0.4466259689649951
485,0.4750142745239013
486,0.485155870615128
487,0.5101213783152073
488,0.4538627250655684
489,0.49772856475291494
490,0.4623219128426166
491,0.48183265962214533
492,0.45943676639787157
493,0.47244019205492005
494,0.4814621266846159
495,0.503178969610803
496,0.4809200994461792
497,0.4677162835539904
498,0.507979224560482
499,0.506514273277715
500,0.4817645160203659
501,0.5395736027190885
502,0.49951769062560475
503,0.4226359469087541
504,0.500526143945493
505,0.5224626363048048
506,0.4703711681888141
507,0.4622776156538406
508,0.500822066989984
509,0.48434050442605436
510,0.4773106343612681
511,0.5471661282950614
512,0.49339520600441705
513,0.3894226428735186
514,0.49185257949203637
515,0.45631395999041385
516,0.4747124426277315
517,0.513404772970052
518,0.5001586582553312
519,0.4453103577502211
520,0.4746833331800432
521,0.4224188370778398
522,0.4662390921554653
523,0.5280908985003532
524,0.5315880495146963
525,0.5181796070990943
526,0.5339955329347703
527,0.450700399755633
528,0.5135293457025042
529,0.5385337405839954
530,0.5374806339251851
531,0.48713791740834717
532,0.5540829438918824
533,0.49849223783446917
534,0.4851890996027512
535,0.4493240854498621
536,0.49047885346084336
537,0.5175859994830323
538,0.4638067465136542
539,0.4931314724502884
540,0.531014256064585
541,0.47996399064160555
542,0.47697297362987906
543,0.4849981247504379
544,0.45424003738364443
545,0.43527991203256644
546,0.48609193534819267
547,0.4766218335908918
548,0.4709812608595109
549,0.47203873773769883
550,0.4321731382858904
551,0.47294120653506444
552,0.4992038648066927
553,0.5300326625506493
554,0.47269542815861754
555,0.4814323539885768
556,0.4670024726759115
557,0.478373959433752
558,0.42597925741324427
559,0.5421812826268723
560,0.5000046812890463
561,0.461919659898985
562,0.46055234806509976
563,0.4438745324486473
564,0.4891549296694918
565,0.4660632633476058
566,0.48001512508229777
567,0.5093806627551369
568,0.5057866034037198
569,0.5156568079338351
570,0.5412284634120016
571,0.4818552968696811
572,0.4863166970127078
573,0.5313280004191765
574,0.4932830721941839
575,0.4851232369867775
576,0.48805663003333044
577,0.40706318213989917
578,0.49844150227564166
579,0.5194372431245214
580,0.4739423020676858
581,0.49409830629875995
582,0.46727281689879724
583,0.45198859657328494
584,0.46330486640740737
585,0.4524428299945646
586,0.41246216131750874
587,0.5202380729858757
588,0.45532809785703066
589,0.5234627836989536
590,0.5347649863754348
591,0.489930611447963
592,0.46808831545724966
593,0.5113409946670272
594,0.47115040289035176
595,0.4635616555723263
596,0.4554898795626012
597,0.5171182719158274
598,0.5036010233732199
599,0.4893712752835244
600,0.4683916665817616
601,0.4781331002059234
602,0.42969123599027204
603,0.5170401589256192
604,0.4882109136155638
605,0.5281416521839476
606,0.491071740129525
607,0.5058530494188329
608,0.47174003488611943
609,0.4820332174622544
610,0.4847511180691938
611,0.5040004612207006
612,0.5025968126715602
613,0.5288481416944606
614,0.49949146893927254
615,0.4610129443461959
616,0.4220189233137612
617,0.4409141003389091
618,0.466743725678214
619,0.4954104463366531
620,0.49747104848306367
621,0.4580203044027485
622,0.45652842587050657
623,0.4884689474275363
624,0.49674721458369986
625,0.5290208003497084
626,0.47754244355141173
627,0.4682842535693336
628,0.4948166773313529
629,0.47405871282835677
630,0.5083997278961518
631,0.516783642986889
632,0.5631482490531602
633,0.4684604949347836
634,0.49571036744392855
635,0.4670960647786504
636,0.5078194099950187
637,0.5433701126127215
638,0.48035688466840787
639,0.4738046539247802
640,0.4598879738392498
641,0.4937768520111365
642,0.4281713126312016
643,0.5027458626780049
644,0.42897359416775704
645,0.45142430377435044
646,0.4665834170180557
647,0.436103538234611
648,0.4392288835684749
649,0.5073061485955539
650,0.4455523454981298
651,0.43419410376993883
652,0.5076330240436894
653,0.49886542344618845
654,0.5265003275137234
655,0.5129601607879506
656,0.500212661177488
657,0.5015631419604106
658,0.4823801362911793
659,0.4629794400543426
660,0.5239992179844631
661,0.45313336002661564
662,0.5181402781454281
663,0.45903379317280835
664,0.5107190689711892
665,0.49079864398752227
666,0.4656029840583259
667,0.46298665676467066
668,0.5370994108849072
669,0.427325589440811
670,0.5064042807170173
671,0.4823707950539235
672,0.4541907511117765
673,0.4381955758876865
674,0.5295686502592812
675,0.4826299238366767
676,0.4967044511586727
677,0.4206143331893551
678,0.5011987919102773
679,0.5136236990311637
680,0.5084324726846454
681,0.47903385665573706
682,0.5051697698808649
683,0.5190542049078073
684,0.42338052931159903
685,0.5687045205482295
686,0.5828702348966638
687,0.529358866510741
688,0.5088875776220206
689,0.5232616889370324
690,0.4945169605876121
691,0.47384601475677535
692,0.4640749884668635
693,0.5010320663063917
694,0.48781046455274535
695,0.48051388863488664
696,0.41559385235228846
697,0.5120606790886163
698,0.48666819391002697
699,0.4258489128375414
700,0.49887081483047885
701,0.49374949096514487
702,0.5503363137993739
703,0.4369293086427961
704,0.5052944174525844
705,0.4920230508865169
706,0.4594672435212249
707,0.4823379837028521
708,0.49402569357342896
709,0.4675650100738367
710,0.487293639758131
711,0.5130844615341311
712,0.5196657439830649
713,0.4781362101583102
714,0.44628989688891946
715,0.4997042527370095
716,0.4846742764674355
717,0.44984433153895637
718,0.5392726817495868
719,0.5038744043347744
