Sequence_Index,Euclidean_Distance
335,0.5887917255588808
336,0.5106977416465349
337,0.48914560825973236
338,0.48644751043809664
339,0.46622661170408586
340,0.45874447681317876
341,0.45043017761360293
342,0.5051193619261962
343,0.4268543770271964
344,0.4981779538099241
345,0.49927936383141736
346,0.4667076854694264
347,0.48057434090616646
348,0.4505464790580767
349,0.510909588605692
350,0.5291065317719821
351,0.48609350831396136
352,0.5423093677561094
353,0.4817408274450873
354,0.42640118278168615
355,0.4863936741997977
356,0.4728420990994466
357,0.47876615586751947
358,0.4766292585207429
359,0.4189652515423265
360,0.47103911646701613
361,0.47152115549357215
362,0.450705115861356
363,0.5038557321713076
364,0.45550740813951823
365,0.44919843821723765
366,0.4640825820780672
367,0.44266900437442686
368,0.5322002194520895
369,0.473040719748992
370,0.4737743635130218
371,0.4866562545665088
372,0.4737739084238078
373,0.4480232812804355
374,0.4663878227160567
375,0.456694587345995
376,0.5159964568259309
377,0.4481476445405465
378,0.4750795688978347
379,0.5449526951768701
380,0.5530401312691251
381,0.46822777178435443
382,0.45719999783230514
383,0.4850036159305271
384,0.44786065892694904
385,0.4928855671273891
386,0.525149550950301
387,0.45812109887396385
388,0.4164849346529891
389,0.49407019243098155
390,0.49772094253466476
391,0.4962366634100231
392,0.43289751618039796
393,0.4769620945767158
394,0.48063539511409525
395,0.45013986834647046
396,0.5268253220127528
397,0.5089726523145064
398,0.46707399050358245
399,0.43476534250896703
400,0.507243619034407
401,0.4629511738800285
402,0.4840118567225851
403,0.4611392232448836
404,0.49759289443986976
405,0.5326547706839999
406,0.5169260400858834
407,0.5181450969754027
408,0.4555053082599315
409,0.48124704515976274
410,0.5033786456574707
411,0.4619352904778067
412,0.4983203094734888
413,0.5158537030577849
414,0.4710764842203419
415,0.5016795614140381
416,0.5606046262455824
417,0.4495219623889088
418,0.4796446416745782
419,0.4944922278915784
420,0.5001735455262697
421,0.4951109155634334
422,0.5128398049360331
423,0.48190878437966195
424,0.46782832278021685
425,0.5029840823329821
426,0.55279868692203
427,0.46891080692612325
428,0.5223144738376895
429,0.4381413843096891
430,0.496231655020185
431,0.5091660617115853
432,0.469344674373309
433,0.48722322140879365
434,0.49635784012843176
435,0.43609652760982953
436,0.5219410403882111
437,0.5681146121451894
438,0.47735918646969777
439,0.5065921112100963
440,0.5080760270927202
441,0.4621711870220081
442,0.49843241916581
443,0.5112006368396145
444,0.490338358148432
445,0.5084138983279118
446,0.47777652735494514
447,0.5033880202123276
448,0.4809516027547375
449,0.4677487934108316
450,0.5219926636859331
451,0.4896053922419273
452,0.49463373263005567
453,0.4571145500576742
454,0.4816702176485345
455,0.46215088828345674
456,0.43208019684487436
457,0.4966791466956137
458,0.5767013720486909
459,0.4890111215739888
460,0.5463358643519263
461,0.5011737449070697
462,0.4458167175755673
463,0.477264463586444
464,0.44048353436129856
465,0.5272226789227488
466,0.4560259244681776
467,0.4700462048928332
468,0.4906085386930141
469,0.5032943662910384
470,0.47282840283492833
471,0.5201156927892392
472,0.520434087764595
473,0.5042314670831832
474,0.4885859893091739
475,0.5521726894761825
476,0.49447641333175923
477,0.5564177303914644
478,0.5141118159575546
479,0.552344058121257
480,0.4551171276369825
481,0.5092981816163298
482,0.4351356834074904
483,0.4541713676301683
484,0.47399122125025805
485,0.5012758732257904
486,0.4642789393910003
487,0.5457343823025304
488,0.5270298930007898
489,0.5276614370643913
490,0.5148094688166458
491,0.4564276240520713
492,0.4501918180598467
493,0.5298114495040782
494,0.525353586872765
495,0.46548428063055086
496,0.5733250294785507
497,0.47519885588049793
498,0.520071218046173
499,0.4623812772366864
500,0.44499865717495385
501,0.4915543994612734
502,0.50581850712039
503,0.5767374248632655
504,0.5006366070591518
505,0.5218209205691413
506,0.5035185247750616
507,0.47360319840104564
508,0.47950786400555157
509,0.4833625436980461
510,0.48716625361900623
511,0.4399132781546604
512,0.4796550887873098
513,0.46950988309554703
514,0.4630914863142134
515,0.48387635249547845
516,0.44919825278802644
517,0.4702119917890897
518,0.495081365162669
519,0.46678931237215315
520,0.48400018178792853
521,0.4387988012382052
522,0.4722119229448545
523,0.49248337505745554
524,0.4663739467637578
525,0.5214081476955524
526,0.4710082102314286
527,0.5306127258141025
528,0.5253628718563587
529,0.5003295600641195
530,0.5005896966955401
531,0.4285497871919172
532,0.5419551043416689
533,0.4706193852569206
534,0.4837698460832101
535,0.46973515036483754
536,0.5311058752095942
537,0.47249312060128773
538,0.4352779108153213
539,0.4390347866440227
540,0.4718217998923383
541,0.5693778867526382
542,0.4726243592877647
543,0.5045782287240381
544,0.4745378765433751
545,0.5187008714219526
546,0.4833499001998009
547,0.5327228137635479
548,0.4131949656064673
549,0.501801984052871
550,0.46725253218295654
551,0.46939091400670785
552,0.5000153042131606
553,0.4634150690559249
554,0.4551373856388985
555,0.4800547398798429
556,0.48516601428882694
557,0.5119118985557183
558,0.4203638567299324
559,0.49952232745631536
560,0.4401568110906184
561,0.5377774490036354
562,0.5733574414069226
563,0.5650694542358331
564,0.4975546503601633
565,0.5245057617395865
566,0.3922618339761024
567,0.4896286753763641
568,0.4392237237450977
569,0.4855342955352386
570,0.5055409295693039
571,0.497660069588733
572,0.5169387065630613
573,0.5033918014367081
574,0.4335258492605473
575,0.4226943594270277
576,0.45024544037491815
577,0.49892846007756964
578,0.5488833503177143
579,0.4696815885367042
580,0.5069249102444076
581,0.47012993653597895
582,0.4498310210294267
583,0.5168955181478122
584,0.4876824155504327
585,0.4670382830055488
586,0.5489139991696469
587,0.4193471352684741
588,0.532212163542708
589,0.4944523750306714
590,0.5233109857045644
591,0.5060349916161435
592,0.503120166091367
593,0.5496974295827539
594,0.4768568936755034
595,0.5023809159458371
596,0.4716248092892369
597,0.4832614735449435
598,0.4479815122753316
599,0.5612779327726349
600,0.4613265895882634
601,0.5066443947442743
602,0.46904173970143126
603,0.49802241190624263
604,0.5072522234620128
605,0.47804572412521074
606,0.4889575180682197
607,0.42159732999841976
608,0.5138534586943211
609,0.456902171939562
610,0.46773490279860724
611,0.532687298103793
612,0.4830185595300637
613,0.46464282703714355
614,0.4761699431486318
615,0.5382052942576805
616,0.4238302906510096
617,0.4660246344190233
618,0.49533146344202916
619,0.47373119109323125
620,0.5090678636808481
621,0.47056245599612667
622,0.5331849101536089
623,0.4707257881676325
624,0.4738321909836181
625,0.4732834521518652
626,0.47425926050037426
627,0.5515813893380588
628,0.48208665822709657
629,0.5024107982033753
630,0.5080019416760468
631,0.43349910111551565
632,0.47351405528007656
633,0.5733770384872943
634,0.5114660555187495
635,0.46102738458457904
636,0.4783930503450744
637,0.5363282339212636
638,0.5667572732343324
639,0.5214321579853994
640,0.5036446770183036
641,0.5076419663851799
642,0.45728998546026073
643,0.46014511079444814
644,0.4427323094375589
645,0.5410356908097653
646,0.42998333081699486
647,0.4831523043669577
648,0.4967860672447803
649,0.5437393317143577
650,0.43764089162723097
651,0.4649185423810224
652,0.5691830692962442
653,0.47213581180983655
654,0.4725913207842314
655,0.5443571228961221
656,0.46801027511198173
657,0.5417954387497219
658,0.4415432278799139
659,0.4549765443969604
660,0.4818078993902387
661,0.5266859868866793
662,0.45796965804187234
663,0.4806146199341902
664,0.4557286708482329
665,0.5004459705262848
666,0.48650165669103046
667,0.48235150619862527
668,0.519786775663281
669,0.48588880352247976
670,0.48292915875528525
671,0.4795532028298896
672,0.5294254906717063
673,0.4512908109925769
674,0.4644093754580901
675,0.3915158796573304
676,0.4737173662928061
677,0.4967273719757997
678,0.4856672248947632
679,0.4722380513078625
680,0.46514546614166563
681,0.4999196502922173
682,0.45255501065212467
683,0.5192053118909956
684,0.5124944120468967
685,0.5129752338103778
686,0.5236611928360897
687,0.5149714851945533
688,0.5296269832619155
689,0.5057371504103779
690,0.46668896407899313
691,0.4933698281070046
692,0.4803918560449491
693,0.4414213614834367
694,0.46653434094686047
695,0.5646310597846034
696,0.48972794787670054
697,0.47769650235864114
698,0.474358601361299
699,0.5169797041194324
700,0.4922989245177763
701,0.49642496314586393
702,0.47284616554572517
703,0.4917193997666558
704,0.4638582882769101
705,0.5501018692071072
706,0.4870057194012854
707,0.45750458446319375
708,0.5835054395530019
709,0.43431153920458626
710,0.4236295980062013
711,0.5427461684583883
712,0.5122510469992679
713,0.4972111228417357
714,0.484658276535487
715,0.45480984424618864
716,0.4147000104611996
717,0.5005092339623249
718,0.5147465704448219
719,0.4945304793927167
